__match__,__trace_baseline__,__trace_postTarget__,__trace_preTarget__,_dummy,_prepare,_run,acc,accuracy,attLum,auto_log,average_response_time,avg_rt,background,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct_response,count_about_this_template,count_block_loop,count_block_sequence,count_cue,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_log_cue,count_eyelink_log_mask,count_eyelink_log_target,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_fix_green,count_fix_red,count_fixdot,count_init,count_instructions,count_logger,count_mask,count_measure_pupil,count_practice_loop,count_reset_feedback,count_retention,count_target,count_trial_sequence,cue,cueside,cycles,description,dev,duration,eye_used,file,flush_keyboard,font_bold,font_family,font_italic,font_size,foreground,gazeDevPostTargetM,gazeDevPostTargetMax,gazeDevPostTargetStd,gazeDevPreTargetM,gazeDevPreTargetMax,gazeDevPreTargetStd,height,interval,item,keyboard_backend,lcol,log_msg,mode,mouse_backend,n_blink,note,offset,order,ori,outlier,practice,pupil_mean,pupil_median,rcol,repeat,repeat_cycle,reset_variables,response,response_time,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,sdx,skip,start,start_response_interval,subject_nr,subject_parity,synth_backend,time_about_this_template,time_block_loop,time_block_sequence,time_cue,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_log_cue,time_eyelink_log_mask,time_eyelink_log_target,time_eyelink_start_recording,time_eyelink_stop_recording,time_fix_green,time_fix_red,time_fixdot,time_init,time_logger,time_mask,time_measure_pupil,time_practice_loop,time_reset_feedback,time_retention,time_target,time_trial_sequence,timeout,title,tracker_attached,trialId,width,xdist,xpos,xtarget,ypos,zrt
1.0,traces/exp1/SS01.asc-00076-baseline.npy,traces/exp1/SS01.asc-00076-postTarget.npy,traces/exp1/SS01.asc-00076-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,347.258509242,347.258509242,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,4.0,4.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,3.0,76.0,76.0,76.0,76.0,0.0,76.0,76.0,76.0,0.0,4.0,76.0,76.0,76.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-6.59127371102,6.33676861702,5.23481900642,6.42190616614,25.636768617,6.69313667126,768.0,2236.75426217,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2322.20621971,2348.0,black,NA,0.0,NA,7.0,308.730434129,NA,NA,legacy,0.0,NA,experiment,None,0.0,even,legacy,NA,NA,NA,639341.946912,NA,NA,516.164183997,635042.341577,643072.58862,639332.456363,642237.122377,642131.332043,637615.832249,634393.720828,642572.074745,NA,637831.922365,NA,NA,642252.005868,NA,NA,NA,639851.974698,642142.017233,NA,NA,0045A,NA,76.0,1024.0,320.0,NA,-320.0,NA,-0.526977438594
1.0,traces/exp1/SS01.asc-00077-baseline.npy,traces/exp1/SS01.asc-00077-postTarget.npy,traces/exp1/SS01.asc-00077-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,355.906931797,355.906931797,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,4.0,4.0,77.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,3.0,77.0,77.0,77.0,77.0,0.0,77.0,77.0,77.0,0.0,4.0,77.0,77.0,77.0,invalid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,13.3247852068,26.1071808511,4.22145785489,13.8023595238,29.1071808511,10.3455479536,768.0,1221.1322805,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2305.84369564,2253.0,white,NA,0.0,NA,6.0,468.336425016,NA,NA,legacy,41.3,NA,experiment,None,0.0,even,legacy,NA,NA,NA,647712.122657,NA,NA,516.164183997,643739.469271,650562.541111,647702.260162,649567.279376,649465.148091,645983.937917,643083.580767,650062.169477,NA,646202.078441,NA,NA,649582.155781,NA,NA,NA,648222.141902,649472.162798,NA,NA,0045A,NA,77.0,1024.0,320.0,NA,-320.0,NA,1.00493280647
1.0,traces/exp1/SS01.asc-00078-baseline.npy,traces/exp1/SS01.asc-00078-postTarget.npy,traces/exp1/SS01.asc-00078-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,345.325912693,345.325912693,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,4.0,4.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,3.0,78.0,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,4.0,78.0,78.0,78.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,0.273108206049,8.64381648936,4.25050597682,0.276771034817,9.94381648936,5.06919106849,768.0,1562.08711403,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2452.13116889,2530.0,black,NA,0.0,NA,7.0,197.191645238,NA,NA,legacy,44.7,NA,experiment,None,0.0,even,legacy,NA,NA,NA,654692.24126,NA,NA,516.164183997,651229.156094,657622.820391,654682.454682,656897.384124,656794.387423,652964.134999,650573.096564,657122.299992,NA,653182.235377,NA,NA,656912.335616,NA,NA,NA,655202.271274,656802.29346,NA,NA,0045A,NA,78.0,1024.0,-320.0,NA,320.0,NA,-1.59753508167
1.0,traces/exp1/SS01.asc-00079-baseline.npy,traces/exp1/SS01.asc-00079-postTarget.npy,traces/exp1/SS01.asc-00079-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,342.138111645,342.138111645,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,4.0,4.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,3.0,79.0,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,4.0,79.0,79.0,79.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,10.7718385063,16.5806237558,2.37143129289,11.7549332526,20.9806237558,6.12878885461,768.0,2083.59688111,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2270.77112698,2177.0,black,NA,0.0,NA,6.0,294.321095923,NA,NA,legacy,48.2,NA,experiment,None,0.0,even,legacy,NA,NA,NA,661832.393513,NA,NA,516.164183997,658281.623594,665383.271034,661822.805943,664567.528218,664465.693827,660097.679361,657634.067533,664882.447452,NA,660322.361366,NA,NA,664582.448174,NA,NA,NA,662342.401714,664472.433681,NA,NA,0045A,NA,79.0,1024.0,320.0,NA,-320.0,NA,-0.665279345056
1.0,traces/exp1/SS01.asc-00081-baseline.npy,traces/exp1/SS01.asc-00081-postTarget.npy,traces/exp1/SS01.asc-00081-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,334.75252703,334.75252703,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,5.0,5.0,81.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,4.0,81.0,81.0,81.0,81.0,0.0,81.0,81.0,81.0,0.0,5.0,81.0,81.0,81.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,2.58998137244,10.9579017264,2.51704140709,16.3143055119,34.9579017264,9.20915493959,768.0,2600.42936799,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2556.3965669,2590.0,white,NA,0.0,NA,6.0,274.735489692,NA,NA,legacy,0.0,NA,experiment,None,0.0,even,legacy,NA,NA,NA,686042.847341,NA,NA,516.164183997,682912.676372,690103.078294,686032.805245,689308.007056,689202.9185,684314.039629,682262.84605,689602.9254,NA,684532.832171,NA,NA,689322.923291,NA,NA,NA,686552.902206,689212.918019,NA,NA,0045A,NA,81.0,1024.0,320.0,NA,-320.0,NA,-0.853263459401
1.0,traces/exp1/SS01.asc-00082-baseline.npy,traces/exp1/SS01.asc-00082-postTarget.npy,traces/exp1/SS01.asc-00082-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,423.646971725,423.646971725,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,5.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,4.0,82.0,82.0,82.0,82.0,0.0,82.0,82.0,82.0,0.0,5.0,82.0,82.0,82.0,invalid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,5.21794596079,22.9068438538,5.38515110578,15.0763288653,31.2068438538,7.37882060419,768.0,2042.60663773,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2280.22109664,2393.0,white,NA,0.0,NA,6.0,601.435861115,NA,NA,legacy,69.1,NA,experiment,None,0.0,even,legacy,NA,NA,NA,694733.024258,NA,NA,516.164183997,690758.91035,698553.850712,694722.912221,697428.160022,697324.737427,693004.6803,690114.454862,698053.076303,NA,693222.996454,NA,NA,697443.070122,NA,NA,NA,695243.037497,697333.077647,NA,NA,0045A,NA,82.0,1024.0,320.0,NA,-320.0,NA,2.28243115499
1.0,traces/exp1/SS01.asc-00083-baseline.npy,traces/exp1/SS01.asc-00083-postTarget.npy,traces/exp1/SS01.asc-00083-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,391.961112615,391.961112615,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,5.0,5.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,4.0,83.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,5.0,83.0,83.0,83.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,3.60146732462,12.4985420808,5.68634315577,5.54804754675,15.3985420808,5.19706510449,768.0,3260.76830162,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2745.01503433,2906.0,black,NA,0.0,NA,6.0,296.903535285,NA,NA,legacy,46.6,NA,experiment,None,0.0,even,legacy,NA,NA,NA,702323.170548,NA,NA,516.164183997,699213.649581,707074.032123,702313.427452,706258.333201,706155.607299,700590.967089,698565.019034,706573.279166,NA,700813.130984,NA,NA,706273.242075,NA,NA,NA,702833.181381,706163.235467,NA,NA,0045A,NA,83.0,1024.0,320.0,NA,-320.0,NA,-0.640492898796
1.0,traces/exp1/SS01.asc-00088-baseline.npy,traces/exp1/SS01.asc-00088-postTarget.npy,traces/exp1/SS01.asc-00088-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,414.418168816,414.418168816,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,5.0,5.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,4.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,88.0,0.0,5.0,88.0,88.0,88.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-8.06133467757,-2.277563249,3.48951892784,-16.7996562723,10.122436751,11.3068306291,768.0,1598.16241425,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2420.13172723,2419.0,white,NA,0.0,NA,7.0,238.846892528,NA,NA,legacy,61.2,NA,experiment,None,0.0,even,legacy,NA,NA,NA,745063.983236,NA,NA,516.164183997,741047.049702,748074.401317,745053.96754,747309.138058,747203.644682,743338.070763,740398.141153,747574.029512,NA,743553.9433,NA,NA,747324.022634,NA,NA,NA,745573.989573,747214.032796,NA,NA,0045A,NA,88.0,1024.0,-320.0,NA,320.0,NA,-1.1977249008
1.0,traces/exp1/SS01.asc-00089-baseline.npy,traces/exp1/SS01.asc-00089-postTarget.npy,traces/exp1/SS01.asc-00089-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,403.740049323,403.740049323,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,5.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,4.0,89.0,89.0,89.0,89.0,0.0,89.0,89.0,89.0,0.0,5.0,89.0,89.0,89.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,2.41164347216,15.6239707835,3.2568569051,11.7355522532,23.9239707835,7.34829488756,768.0,1946.0482605,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2638.87936611,2791.0,white,NA,0.0,NA,6.0,307.63697388,NA,NA,legacy,51.9,NA,experiment,None,0.0,even,legacy,NA,NA,NA,752524.133772,NA,NA,516.164183997,748759.909881,755954.969847,752514.621726,755119.258399,755017.481217,750794.497433,748084.667103,755454.190647,NA,751014.103201,NA,NA,755134.185209,NA,NA,NA,753034.19046,755024.179321,NA,NA,0045A,NA,89.0,1024.0,320.0,NA,-320.0,NA,-0.537472551896
1.0,traces/exp1/SS01.asc-00091-baseline.npy,traces/exp1/SS01.asc-00091-postTarget.npy,traces/exp1/SS01.asc-00091-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,376.658180328,376.658180328,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,5.0,5.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,4.0,91.0,91.0,91.0,91.0,0.0,91.0,91.0,91.0,0.0,5.0,91.0,91.0,91.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,4.1913488532,13.9587375415,5.05289306432,3.22005888148,15.8587375415,6.71477359874,768.0,2652.98411081,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2656.31523472,2686.0,black,NA,0.0,NA,7.0,203.165017067,NA,NA,legacy,0.0,NA,experiment,None,0.0,even,legacy,NA,NA,NA,768504.430409,NA,NA,516.164183997,764524.731995,772545.136142,768494.470435,771819.577176,771717.806352,766776.020093,763876.057199,772044.511845,NA,766994.401633,NA,NA,771834.505343,NA,NA,NA,769014.447813,771724.498399,NA,NA,0045A,NA,91.0,1024.0,-320.0,NA,320.0,NA,-1.54020221182
1.0,traces/exp1/SS01.asc-00092-baseline.npy,traces/exp1/SS01.asc-00092-postTarget.npy,traces/exp1/SS01.asc-00092-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,367.953193301,367.953193301,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,5.0,5.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,4.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,5.0,92.0,92.0,92.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,8.06006836901,12.9566200931,2.33992273109,12.7787230974,33.0566200931,7.44398380318,768.0,2233.18647324,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2462.2976216,2601.0,black,NA,0.0,NA,6.0,263.493348972,NA,NA,legacy,36.9,NA,experiment,None,0.0,even,legacy,NA,NA,NA,777594.607471,NA,NA,516.164183997,773211.811119,781275.269963,777584.930825,780489.752768,780380.340208,775868.176647,772556.119132,780774.66873,NA,776084.585696,NA,NA,780504.664673,NA,NA,NA,778104.627308,780394.662486,NA,NA,0045A,NA,92.0,1024.0,320.0,NA,-320.0,NA,-0.961166367367
1.0,traces/exp1/SS01.asc-00093-baseline.npy,traces/exp1/SS01.asc-00093-postTarget.npy,traces/exp1/SS01.asc-00093-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,359.390495095,359.390495095,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,5.0,5.0,93.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,4.0,93.0,93.0,93.0,93.0,0.0,93.0,93.0,93.0,0.0,5.0,93.0,93.0,93.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-1.65494444619,11.2154050465,5.40463392468,-2.02528874938,7.01540504648,4.29212768049,768.0,2429.73323874,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2591.93239948,2640.0,black,NA,0.0,NA,6.0,248.075418415,NA,NA,legacy,45.7,NA,experiment,None,0.0,even,legacy,NA,NA,NA,786254.778491,NA,NA,516.164183997,781959.118239,790125.523463,786244.764807,789349.906161,789243.330446,784525.183979,781285.792496,789624.835335,NA,784744.749559,NA,NA,789364.831603,NA,NA,NA,786764.788743,789254.829359,NA,NA,0045A,NA,93.0,1024.0,320.0,NA,-320.0,NA,-1.10914881869
1.0,traces/exp1/SS01.asc-00094-baseline.npy,traces/exp1/SS01.asc-00094-postTarget.npy,traces/exp1/SS01.asc-00094-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,350.656830825,350.656830825,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,5.0,5.0,94.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,4.0,94.0,94.0,94.0,94.0,0.0,94.0,94.0,94.0,0.0,5.0,94.0,94.0,94.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-20.2347684421,-13.2361589404,2.62234323567,-15.8496432985,4.2638410596,7.18545277019,768.0,2219.4549274,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2705.58482726,2800.0,white,NA,0.0,NA,7.0,228.385531044,NA,NA,legacy,67.0,NA,experiment,None,0.0,even,legacy,NA,NA,NA,796034.95838,NA,NA,516.164183997,790786.492465,799665.201128,796025.637272,798910.093439,798806.194842,794302.068288,790135.417287,799165.029942,NA,794524.942106,NA,NA,798925.019639,NA,NA,NA,796544.970981,798815.013991,NA,NA,0045A,NA,94.0,1024.0,-320.0,NA,320.0,NA,-1.29813383122
1.0,traces/exp1/SS01.asc-00096-baseline.npy,traces/exp1/SS01.asc-00096-postTarget.npy,traces/exp1/SS01.asc-00096-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,244.423810168,244.423810168,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,7.0,0.0,6.0,6.0,96.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,5.0,96.0,96.0,96.0,96.0,0.0,96.0,96.0,96.0,0.0,6.0,96.0,96.0,96.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-22.0898142072,-16.7636726547,2.98676520519,-20.9960965791,2.83632734531,9.35668438086,768.0,2295.86110385,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,-45.0,0.0,no,2690.73608756,2838.0,white,NA,0.0,NA,7.0,244.423810168,NA,NA,legacy,61.3,NA,experiment,None,0.0,even,legacy,NA,NA,NA,816185.349772,NA,NA,516.164183997,812687.80117,819905.611052,816175.242538,819140.563128,819034.399209,814458.490895,808816.698771,819405.413461,808305.212144,814675.327854,NA,NA,819155.415504,NA,NA,NA,816695.357886,819045.461271,NA,NA,0045A,NA,96.0,1024.0,-320.0,NA,320.0,NA,-1.14419722793
1.0,traces/exp1/SS01.asc-00097-baseline.npy,traces/exp1/SS01.asc-00097-postTarget.npy,traces/exp1/SS01.asc-00097-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,308.716443362,308.716443362,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,6.0,6.0,97.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,5.0,97.0,97.0,97.0,97.0,0.0,97.0,97.0,97.0,0.0,6.0,97.0,97.0,97.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,6.11754459314,17.0100595632,3.75968129705,12.31089151,24.6100595632,7.31000608698,768.0,1260.03788563,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2550.91279,2597.0,white,NA,0.0,NA,6.0,373.009076555,NA,NA,legacy,39.9,NA,experiment,None,0.0,even,legacy,NA,NA,NA,824375.582662,NA,NA,516.164183997,820570.059846,827166.086645,824365.363546,826270.625118,826168.487833,822637.867428,819916.70752,826665.543884,808305.212144,822865.479178,NA,NA,826285.558121,NA,NA,NA,824885.520961,826175.543084,NA,NA,0045A,NA,97.0,1024.0,320.0,NA,-320.0,NA,0.0899737818702
1.0,traces/exp1/SS01.asc-00098-baseline.npy,traces/exp1/SS01.asc-00098-postTarget.npy,traces/exp1/SS01.asc-00098-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,303.624956016,303.624956016,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,6.0,6.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,5.0,98.0,98.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,6.0,98.0,98.0,98.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,1.72394982999,22.1967463479,6.98741445259,-0.333931270128,9.79674634794,4.47860340425,768.0,1880.26863289,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2587.82756524,2640.0,black,NA,0.0,NA,6.0,293.441981324,NA,NA,legacy,49.3,NA,experiment,None,0.0,even,legacy,NA,NA,NA,830955.641037,NA,NA,516.164183997,827824.614929,834295.784196,830946.161441,833480.76499,833380.706804,829225.357676,827177.624869,833795.695716,808305.212144,829445.605919,NA,NA,833495.677584,NA,NA,NA,831465.657049,833385.691734,NA,NA,0045A,NA,98.0,1024.0,-320.0,NA,320.0,NA,-0.673717152768
1.0,traces/exp1/SS01.asc-00099-baseline.npy,traces/exp1/SS01.asc-00099-postTarget.npy,traces/exp1/SS01.asc-00099-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,309.9142855,309.9142855,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,6.0,6.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,99.0,99.0,99.0,99.0,0.0,99.0,99.0,99.0,0.0,6.0,99.0,99.0,99.0,valid,left,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,9.46216434316,14.0392715232,1.79413901796,11.5967320974,19.4392715232,5.08252339063,768.0,1916.96353022,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2266.63269432,2290.0,black,NA,0.0,NA,6.0,328.782273951,NA,NA,legacy,17.2,NA,experiment,None,0.0,even,legacy,NA,NA,NA,839055.790193,NA,NA,516.164183997,834958.974764,842476.044586,839046.437984,841620.919427,841519.564136,837322.643443,834306.342193,841975.854541,808305.212144,837545.750623,NA,NA,841635.845142,NA,NA,NA,839565.796051,841525.829317,NA,NA,0045A,NA,99.0,1024.0,320.0,NA,-320.0,NA,-0.334518379351
1.0,traces/exp1/SS01.asc-00100-baseline.npy,traces/exp1/SS01.asc-00100-postTarget.npy,traces/exp1/SS01.asc-00100-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,295.469217004,295.469217004,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,6.0,100.0,100.0,100.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-8.0565912784,-3.76186046512,2.10051969835,-8.75377083352,-0.661860465116,3.17549710759,768.0,2072.37649635,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2191.91093736,2241.0,white,NA,0.0,NA,6.0,237.688943023,NA,NA,legacy,56.5,NA,experiment,None,0.0,even,legacy,NA,NA,NA,848765.97668,NA,NA,516.164183997,843156.523499,852256.905418,848756.04036,851491.113021,851388.261355,847036.625771,842487.739081,851756.03556,808305.212144,847255.948455,NA,NA,851506.030727,NA,NA,NA,849276.024096,851396.030162,NA,NA,0045A,NA,100.0,1024.0,-320.0,NA,320.0,NA,-1.20883898681
1.0,traces/exp1/SS01.asc-00101-baseline.npy,traces/exp1/SS01.asc-00101-postTarget.npy,traces/exp1/SS01.asc-00101-preTarget.npy,NA,NA,NA,100.0,100.0,black,yes,303.190138494,303.190138494,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,6.0,6.0,101.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,5.0,101.0,101.0,101.0,101.0,0.0,101.0,101.0,101.0,0.0,6.0,101.0,101.0,101.0,valid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,-23.3724073154,-13.5291390728,4.73032772842,-23.3535923532,0.470860927152,7.56871690551,768.0,1465.50308449,NA,psycho,white,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2420.54729781,2505.0,black,NA,0.0,NA,6.0,341.794745944,NA,NA,legacy,71.2,NA,experiment,None,0.0,even,legacy,NA,NA,NA,857226.137655,NA,NA,516.164183997,852915.802171,860197.033702,857216.642598,859331.266038,859229.076748,855485.848592,852269.325745,859696.238108,808305.212144,855716.101096,NA,NA,859346.186957,NA,NA,NA,857736.145796,859236.174656,NA,NA,0045A,NA,101.0,1024.0,-320.0,NA,320.0,NA,-0.20962369934
1.0,traces/exp1/SS01.asc-00102-baseline.npy,traces/exp1/SS01.asc-00102-postTarget.npy,traces/exp1/SS01.asc-00102-preTarget.npy,NA,NA,NA,100.0,100.0,white,yes,339.328367994,339.328367994,#7f7f7f,NA,NA,psycho,NA,0.0,relative,1.0,6.0,0.0,6.0,6.0,102.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,5.0,102.0,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,6.0,102.0,102.0,102.0,invalid,right,NA,Message,NA,NA,undefined,SS01.asc,NA,no,mono,no,18.0,white,3.83481140875,18.7828249337,10.2723452013,12.5944225273,32.6828249337,6.3764263258,768.0,2426.30023002,NA,psycho,black,NA,NA,psycho,0.0,NA,NA,NA,45.0,0.0,no,2239.82814469,2290.0,white,NA,0.0,NA,6.0,556.157744996,NA,NA,legacy,74.3,NA,experiment,None,0.0,even,legacy,NA,NA,NA,863986.260958,NA,NA,516.164183997,860877.795642,868146.912876,863976.147017,867071.413356,866967.526954,862254.166124,860207.692552,867646.33856,808305.212144,862476.231404,NA,NA,867086.333541,NA,NA,NA,864496.28229,866976.322013,NA,NA,0045A,NA,102.0,1024.0,320.0,NA,-320.0,NA,1.84784840798
