""
" *** Autosummary 2009-09-11 16:54:31"
""
""
"Participant","N-Error"
"Subject 18.txt","657","523.9318","522.8936","536.0851","568.7959","537.8043","560.7660","595.4894"
"Subject 19.txt","699","705.3725","707.4898","724.9375","746.2000","739.2600","741.8980","717.0800"
"Subject 2.txt","673","824.8261","807.0408","797.2000","834.2600","867.2000","893.1600","956.2500"
"Subject 20.txt","689","736.1304","700.3000","773.2609","737.8200","715.5714","784.2500","757.9804"
"Subject 21.txt","690","610.2653","572.7551","618.0400","612.1373","641.8039","630.1224","665.3191"
"Subject 22.txt","668","513.4286","514.6000","508.4043","531.1837","518.7292","522.5532","572.3958"
"Subject 23.txt","632","565.4490","513.6304","550.7391","546.2609","562.6087","622.4348","612.9565"
"Subject 25.txt","628","600.7660","571.6739","579.6458","591.0816","626.3415","592.2791","670.9348"
"Subject 3.txt","671","656.2292","602.7600","636.6923","597.0652","655.4894","688.7333","674.6000"
"Subject 4.txt","692","518.8600","489.8400","504.6531","505.5745","539.0000","530.1667","651.8163"
"Subject 5.txt","689","597.2200","596.3878","628.2115","608.7755","617.8400","615.5306","623.7391"
"Subject 6.txt","639","520.5111","479.0851","500.2917","499.6957","518.5319","543.0889","555.2195"
"Subject 7.txt","649","524.7447","540.6304","576.8478","553.7174","593.6087","564.9767","574.0426"
"Subject 8.txt","684","596.2600","597.3673","586.9800","626.2500","645.4792","603.3333","694.3125"
"Subject 9.txt","694","620.5686","631.1837","651.9200","637.3673","627.5102","668.8750","720.5769"
""
""
"*** Accuracy: Contralateral, grouped by SOA"
""
"Participant","N","Control_Contra","SOA500_Contra","SOA250_Contra","SOA100_Contra","SOA50_Contra","SOA25_Contra","SOA0_Contra"
"Subject 1.txt","708","0.9800","1.0000","0.9216","0.9400","0.8800","0.8627","0.9020"
"Subject 10.txt","707","0.9800","0.9592","0.9608","0.9804","0.9412","0.9200","0.9400"
"Subject 11.txt","708","0.9200","0.9216","0.8431","0.8800","0.8235","0.8627","0.8200"
"Subject 12.txt","707","0.9000","0.9608","0.9388","0.9216","0.9412","0.9423","0.9400"
"Subject 13.txt","708","0.9400","0.9400","0.9423","0.9600","0.9400","0.8824","0.8824"
"Subject 14.txt","708","0.8600","0.8400","0.9000","0.9020","0.9400","0.8600","0.8235"
"Subject 15.txt","708","0.9804","0.9020","0.9412","0.9804","0.9412","0.9200","0.8824"
"Subject 16.txt","708","0.9400","0.9000","1.0000","0.9216","0.9216","0.9412","0.8800"
"Subject 17.txt","708","0.9400","0.9400","0.9600","0.9600","0.9400","0.9804","0.9400"
"Subject 18.txt","708","0.9804","0.9400","0.9800","0.9400","0.9000","0.9020","0.9200"
"Subject 19.txt","708","1.0000","0.9804","1.0000","1.0000","1.0000","0.9600","1.0000"
"Subject 2.txt","705","0.9796","0.9216","0.9608","0.9600","0.9216","0.9804","0.9200"
"Subject 20.txt","708","0.9608","1.0000","0.9804","1.0000","0.9804","0.9608","1.0000"
"Subject 21.txt","708","0.9800","0.9608","0.9800","0.9600","0.9800","0.9800","1.0000"
"Subject 22.txt","708","0.9800","0.9412","0.9200","0.9200","0.9804","0.9608","0.9216"
"Subject 23.txt","707","0.8269","0.9200","0.8600","0.9216","0.8200","0.8627","0.8600"
"Subject 25.txt","708","0.8400","0.8800","0.9615","0.8235","0.8600","0.9200","0.8039"
"Subject 3.txt","708","0.9600","0.9600","0.9600","0.9200","0.9800","0.9423","0.9615"
"Subject 4.txt","708","1.0000","1.0000","0.9804","0.9608","1.0000","0.9600","0.9808"
"Subject 5.txt","708","0.9804","0.9808","0.9800","0.9412","1.0000","0.9600","0.9600"
"Subject 6.txt","708","0.8800","0.8800","0.9412","0.9216","0.9020","0.9000","0.9200"
"Subject 7.txt","707","0.9412","0.9020","0.9216","0.9804","0.8800","0.9020","0.9216"
"Subject 8.txt","708","0.9804","0.9804","0.9800","0.9608","0.9412","0.9020","1.0000"
"Subject 9.txt","708","0.9808","0.9800","1.0000","1.0000","0.9800","0.9608","0.9600"
""
""
"*** Accuracy: Ipsilateral, grouped by SOA"
""
"Participant","N","Control_Ipsi","SOA500_Ipsi","SOA250_Ipsi","SOA100_Ipsi","SOA50_Ipsi","SOA25_Ipsi","SOA0_Ipsi"
"Subject 1.txt","708","0.9608","0.9200","0.8600","0.9804","0.9608","0.9020","0.9216"
"Subject 10.txt","707","0.9412","0.9000","0.9600","0.9615","0.9200","0.9216","0.9020"
"Subject 11.txt","708","0.9200","0.9020","0.9000","0.8627","0.9000","0.8654","0.9400"
"Subject 12.txt","707","0.9000","0.8400","0.9412","0.9400","0.9216","0.9600","0.8824"
"Subject 13.txt","708","0.9400","0.9020","0.9400","0.9423","0.9400","0.9200","0.9804"
"Subject 14.txt","708","0.9000","0.9216","0.8627","0.9608","0.9412","0.8077","0.8400"
"Subject 15.txt","708","0.9804","0.9608","0.9400","0.9600","0.9800","0.9400","0.9600"
"Subject 16.txt","708","0.9000","0.9216","0.9400","0.9200","0.9608","0.8600","0.9231"
"Subject 17.txt","708","1.0000","0.9615","1.0000","0.9800","0.9808","0.9412","0.9608"
"Subject 18.txt","708","0.8800","0.9216","0.9216","0.9800","0.9020","0.9216","0.9038"
"Subject 19.txt","708","1.0000","0.9800","0.9600","1.0000","0.9804","0.9800","0.9804"
"Subject 2.txt","705","0.9200","1.0000","0.9000","0.9804","1.0000","0.9804","0.9412"
"Subject 20.txt","708","0.9200","0.9804","0.9200","0.9804","0.9800","0.9600","1.0000"
"Subject 21.txt","708","0.9608","0.9800","0.9615","0.9808","1.0000","0.9800","0.9400"
"Subject 22.txt","708","0.9608","0.9000","0.9400","0.9608","0.9412","0.9400","0.9412"
"Subject 23.txt","707","0.9423","0.9200","0.9200","0.9200","0.9200","0.9020","0.9200"
"Subject 25.txt","708","0.9216","0.9020","0.9412","0.9608","0.8200","0.8600","0.9200"
"Subject 3.txt","708","0.9412","1.0000","1.0000","0.9020","0.9400","0.9000","0.9000"
"Subject 4.txt","708","1.0000","1.0000","0.9800","0.9400","0.9608","0.9412","0.9800"
"Subject 5.txt","708","1.0000","0.9800","1.0000","0.9608","0.9804","0.9800","0.9200"
"Subject 6.txt","708","0.8824","0.9400","0.9412","0.9020","0.9400","0.8824","0.8039"
"Subject 7.txt","707","0.9400","0.9200","0.9200","0.9200","0.9200","0.8431","0.9400"
"Subject 8.txt","708","0.9804","0.9800","1.0000","0.9600","0.9600","0.9412","0.9600"
"Subject 9.txt","708","1.0000","0.9608","1.0000","0.9800","0.9608","0.9600","1.0000"
